"Id","ParentId","Type","CreatedById","CreatedDate","Body","Title","LinkUrl","RelatedRecordId","InsertedById","LastModifiedDate"
"0D5Qk00000Q0O3GKAV","500Qk00000HJccXIAT","TextPost","005Qk00000214EvIAI","2024-11-04T03:40:31.000Z","<p>The customer queried that why does a scheduled job take longer than the job ran in interactive mode. Customer was asked to share logs for the job so we can have an analysis. The customer modified the scheduling priority for this task to be completed first.</p>","","","","005Qk00000214EvIAI","2024-11-04T03:40:31.000Z"
"0D5Qk00000Q0XGLKA3","500Qk00000HJccXIAT","TextPost","005Qk00000214EvIAI","2024-11-04T03:40:49.000Z","What We've Learned Updated: The customer queried that why does a scheduled job take longer than the job ran in interactive mode. Customer was asked to share logs for the job so we can have an analysis. The customer modified the scheduling priority for this task to be completed first.","","","","005Qk00000214EvIAI","2024-11-04T03:40:49.000Z"
